time,open,high,low,close,volume
2025-01-30 03:21:00+00:00,21658.53,21659.03,21658.03,21658.53,0
2025-01-30 03:22:00+00:00,21658.53,21658.63,21655.53,21656.53,0
2025-01-30 03:23:00+00:00,21656.63,21656.63,21654.03,21654.03,0
2025-01-30 03:24:00+00:00,21654.13,21654.73,21653.23,21654.73,0
2025-01-30 03:25:00+00:00,21655.73,21656.73,21653.63,21653.63,0
2025-01-30 03:26:00+00:00,21653.63,21653.63,21652.63,21652.63,0
2025-01-30 03:27:00+00:00,21652.63,21652.63,21650.63,21651.63,0
2025-01-30 03:28:00+00:00,21651.63,21652.73,21651.63,21652.73,0
2025-01-30 03:29:00+00:00,21651.73,21653.63,21651.63,21653.63,0
2025-01-30 03:30:00+00:00,21653.63,21654.23,21653.63,21654.23,0
2025-01-30 03:31:00+00:00,21654.73,21654.73,21654.23,21654.23,0
2025-01-30 03:32:00+00:00,21654.73,21655.23,21654.73,21655.23,0
2025-01-30 03:33:00+00:00,21655.73,21656.73,21655.73,21656.73,0
2025-01-30 03:34:00+00:00,21656.23,21661.13,21656.23,21661.13,0
2025-01-30 03:35:00+00:00,21661.63,21661.63,21661.13,21661.63,0
2025-01-30 03:36:00+00:00,21661.63,21666.03,21660.63,21665.03,0
2025-01-30 03:37:00+00:00,21664.53,21665.53,21663.53,21663.53,0
2025-01-30 03:38:00+00:00,21663.03,21663.03,21659.53,21659.53,0
2025-01-30 03:39:00+00:00,21659.53,21660.63,21657.53,21657.53,0
2025-01-30 03:40:00+00:00,21657.53,21657.53,21656.03,21656.53,0
2025-01-30 03:41:00+00:00,21657.03,21657.13,21657.03,21657.13,0
2025-01-30 03:42:00+00:00,21657.63,21662.63,21657.63,21660.63,0
2025-01-30 03:43:00+00:00,21659.13,21659.13,21658.53,21658.63,0
2025-01-30 03:44:00+00:00,21658.63,21658.73,21658.63,21658.73,0
2025-01-30 03:45:00+00:00,21659.23,21659.73,21658.23,21659.13,0
2025-01-30 03:46:00+00:00,21658.63,21658.63,21657.63,21657.63,0
2025-01-30 03:47:00+00:00,21657.63,21658.23,21656.23,21656.23,0
2025-01-30 03:48:00+00:00,21656.23,21656.23,21651.23,21651.23,0
2025-01-30 03:49:00+00:00,21651.73,21652.23,21651.23,21652.13,0
2025-01-30 03:50:00+00:00,21652.23,21654.23,21652.23,21654.23,0
2025-01-30 03:51:00+00:00,21654.73,21655.73,21654.73,21655.73,0
2025-01-30 03:52:00+00:00,21655.23,21655.23,21652.23,21652.23,0
2025-01-30 03:53:00+00:00,21652.23,21658.13,21652.23,21658.13,0
2025-01-30 03:54:00+00:00,21658.13,21661.63,21657.63,21661.63,0
2025-01-30 03:55:00+00:00,21661.63,21661.63,21658.03,21658.03,0
2025-01-30 03:56:00+00:00,21657.53,21657.53,21657.03,21657.53,0
2025-01-30 03:57:00+00:00,21657.53,21657.53,21656.03,21656.03,0
2025-01-30 03:58:00+00:00,21656.13,21656.13,21656.13,21656.13,0
2025-01-30 03:59:00+00:00,21656.13,21656.23,21656.13,21656.23,0
2025-01-30 04:00:00+00:00,21656.73,21658.23,21656.73,21658.23,0
2025-01-30 04:02:00+00:00,21659.73,21660.73,21659.23,21659.23,0
2025-01-30 04:03:00+00:00,21659.73,21660.23,21659.73,21660.23,0
2025-01-30 04:04:00+00:00,21660.23,21660.23,21660.23,21660.23,0
2025-01-30 04:05:00+00:00,21661.23,21661.23,21660.73,21660.73,0
2025-01-30 04:07:00+00:00,21659.73,21659.73,21659.23,21659.23,0
2025-01-30 04:08:00+00:00,21660.23,21660.23,21660.23,21660.23,0
2025-01-30 04:09:00+00:00,21659.73,21662.23,21659.73,21662.23,0
2025-01-30 04:11:00+00:00,21663.23,21664.73,21663.23,21664.23,0
2025-01-30 04:13:00+00:00,21664.73,21665.23,21664.73,21664.73,0
2025-01-30 04:14:00+00:00,21665.23,21665.23,21664.73,21664.73,0
2025-01-30 04:15:00+00:00,21664.23,21664.23,21664.23,21664.23,0
2025-01-30 04:16:00+00:00,21663.23,21664.73,21661.73,21661.73,0
2025-01-30 04:17:00+00:00,21662.23,21665.23,21662.23,21665.13,0
2025-01-30 04:18:00+00:00,21665.63,21665.63,21664.13,21665.13,0
2025-01-30 04:19:00+00:00,21665.13,21665.13,21665.13,21665.13,0
2025-01-30 04:20:00+00:00,21665.63,21666.13,21665.13,21665.13,0
2025-01-30 04:21:00+00:00,21665.13,21665.23,21663.73,21664.23,0
2025-01-30 04:22:00+00:00,21664.73,21669.73,21664.73,21669.23,0
2025-01-30 04:23:00+00:00,21669.23,21669.23,21669.23,21669.23,0
2025-01-30 04:24:00+00:00,21667.73,21667.73,21667.23,21667.23,0
2025-01-30 04:25:00+00:00,21667.23,21667.23,21666.23,21666.63,0
2025-01-30 04:26:00+00:00,21667.13,21667.63,21667.13,21667.63,0
2025-01-30 04:27:00+00:00,21667.13,21667.23,21666.73,21667.23,0
2025-01-30 04:28:00+00:00,21666.73,21666.73,21666.23,21666.73,0
2025-01-30 04:29:00+00:00,21668.73,21669.23,21668.73,21669.23,0
2025-01-30 04:30:00+00:00,21668.73,21668.73,21666.73,21666.73,0
2025-01-30 04:32:00+00:00,21666.23,21667.23,21666.23,21667.23,0
2025-01-30 04:33:00+00:00,21667.73,21669.73,21667.73,21669.73,0
2025-01-30 04:34:00+00:00,21669.23,21669.23,21668.23,21668.23,0
2025-01-30 04:35:00+00:00,21667.73,21667.73,21667.23,21667.23,0
2025-01-30 04:36:00+00:00,21667.23,21667.23,21667.23,21667.23,0
2025-01-30 04:37:00+00:00,21666.73,21666.73,21661.73,21661.73,0
2025-01-30 04:39:00+00:00,21661.23,21661.23,21660.23,21660.23,0
2025-01-30 04:40:00+00:00,21659.73,21659.73,21658.23,21659.23,0
2025-01-30 04:41:00+00:00,21658.73,21658.73,21657.73,21657.73,0
2025-01-30 04:43:00+00:00,21656.23,21656.23,21656.23,21656.23,0
2025-01-30 04:44:00+00:00,21656.73,21656.73,21656.73,21656.73,0
2025-01-30 04:45:00+00:00,21656.23,21656.23,21654.23,21654.23,0
2025-01-30 04:48:00+00:00,21652.23,21652.23,21651.23,21651.23,0
2025-01-30 04:50:00+00:00,21651.23,21651.23,21650.73,21651.23,0
2025-01-30 04:51:00+00:00,21651.73,21651.73,21651.23,21651.23,0
2025-01-30 04:52:00+00:00,21651.23,21651.23,21651.23,21651.23,0
2025-01-30 04:53:00+00:00,21650.73,21651.23,21650.73,21651.23,0
2025-01-30 04:54:00+00:00,21650.73,21651.23,21650.73,21651.23,0
2025-01-30 04:55:00+00:00,21651.73,21652.23,21651.73,21652.23,0
2025-01-30 04:56:00+00:00,21651.23,21651.23,21650.73,21651.23,0
2025-01-30 04:58:00+00:00,21651.23,21651.23,21651.23,21651.23,0
2025-01-30 04:59:00+00:00,21650.23,21650.23,21650.23,21650.23,0
2025-01-30 05:03:00+00:00,21650.23,21650.23,21650.23,21650.23,0
2025-01-30 05:04:00+00:00,21650.73,21650.73,21650.73,21650.73,0
2025-01-30 05:05:00+00:00,21651.23,21651.23,21651.23,21651.23,0
2025-01-30 05:07:00+00:00,21651.23,21651.23,21651.23,21651.23,0
2025-01-30 05:08:00+00:00,21651.73,21651.73,21651.73,21651.73,0
2025-01-30 05:10:00+00:00,21651.23,21652.23,21651.23,21651.73,0
2025-01-30 05:11:00+00:00,21652.23,21652.23,21651.73,21651.73,0
2025-01-30 05:12:00+00:00,21651.23,21653.23,21651.23,21653.23,0
2025-01-30 05:13:00+00:00,21654.73,21654.73,21654.73,21654.73,0
2025-01-30 05:14:00+00:00,21655.23,21655.23,21655.23,21655.23,0
2025-01-30 05:16:00+00:00,21655.23,21655.23,21654.23,21654.23,0
2025-01-30 05:17:00+00:00,21653.73,21654.23,21653.73,21654.23,0
2025-01-30 05:18:00+00:00,21653.73,21653.73,21651.73,21651.73,0
2025-01-30 05:19:00+00:00,21650.23,21652.23,21650.23,21651.23,0
2025-01-30 05:20:00+00:00,21651.73,21651.73,21651.73,21651.73,0
2025-01-30 05:21:00+00:00,21652.73,21652.73,21652.73,21652.73,0
2025-01-30 05:22:00+00:00,21651.73,21651.73,21651.23,21651.73,0
2025-01-30 05:23:00+00:00,21649.73,21650.13,21649.63,21650.13,0
2025-01-30 05:24:00+00:00,21650.63,21650.73,21650.23,21650.23,0
2025-01-30 05:25:00+00:00,21649.73,21650.23,21649.73,21649.73,0
2025-01-30 05:27:00+00:00,21650.23,21651.23,21650.23,21651.23,0
2025-01-30 05:29:00+00:00,21651.23,21651.23,21651.23,21651.23,0
2025-01-30 05:30:00+00:00,21651.73,21651.73,21651.73,21651.73,0
2025-01-30 05:31:00+00:00,21651.23,21652.23,21651.23,21652.23,0
2025-01-30 05:32:00+00:00,21652.73,21652.73,21649.73,21649.73,0
2025-01-30 05:34:00+00:00,21649.73,21649.73,21648.23,21648.23,0
2025-01-30 05:35:00+00:00,21646.23,21646.23,21645.23,21645.23,0
2025-01-30 05:37:00+00:00,21645.73,21645.73,21643.73,21643.73,0
2025-01-30 05:38:00+00:00,21644.73,21645.73,21644.73,21645.73,0
2025-01-30 05:39:00+00:00,21645.23,21645.23,21643.23,21643.73,0
2025-01-30 05:40:00+00:00,21644.23,21644.23,21644.23,21644.23,0
2025-01-30 05:41:00+00:00,21644.73,21644.73,21644.73,21644.73,0
2025-01-30 05:42:00+00:00,21645.23,21645.23,21644.23,21644.23,0
2025-01-30 05:43:00+00:00,21643.73,21644.73,21643.73,21643.73,0
2025-01-30 05:44:00+00:00,21644.23,21646.73,21644.23,21646.73,0
2025-01-30 05:45:00+00:00,21648.23,21648.73,21647.23,21647.23,0
2025-01-30 05:46:00+00:00,21645.23,21645.23,21645.13,21645.13,0
2025-01-30 05:47:00+00:00,21645.13,21645.13,21645.13,21645.13,0
2025-01-30 05:48:00+00:00,21643.63,21644.13,21643.63,21643.63,0
2025-01-30 05:49:00+00:00,21643.63,21643.63,21643.63,21643.63,0
2025-01-30 05:50:00+00:00,21643.73,21645.23,21643.73,21645.23,0
2025-01-30 05:51:00+00:00,21646.23,21647.73,21646.23,21647.73,0
2025-01-30 05:52:00+00:00,21647.23,21647.73,21647.23,21647.73,0
2025-01-30 05:53:00+00:00,21646.73,21646.73,21646.73,21646.73,0
2025-01-30 05:54:00+00:00,21647.23,21649.73,21647.23,21649.73,0
2025-01-30 05:55:00+00:00,21650.23,21653.13,21650.13,21651.13,0
2025-01-30 05:56:00+00:00,21651.63,21651.63,21651.63,21651.63,0
2025-01-30 05:57:00+00:00,21651.63,21652.63,21650.13,21652.63,0
2025-01-30 05:58:00+00:00,21652.13,21652.63,21652.13,21652.63,0
2025-01-30 05:59:00+00:00,21652.13,21652.63,21652.13,21652.63,0
2025-01-30 06:00:00+00:00,21653.13,21654.73,21653.13,21654.73,0
2025-01-30 06:01:00+00:00,21653.73,21654.73,21653.73,21654.73,0
2025-01-30 06:02:00+00:00,21653.73,21653.73,21651.23,21651.73,0
2025-01-30 06:03:00+00:00,21650.73,21650.73,21650.73,21650.73,0
2025-01-30 06:04:00+00:00,21649.23,21649.73,21649.23,21649.73,0
2025-01-30 06:05:00+00:00,21649.23,21649.73,21649.23,21649.73,0
2025-01-30 06:07:00+00:00,21649.73,21649.73,21649.73,21649.73,0
2025-01-30 06:08:00+00:00,21647.73,21647.73,21647.23,21647.23,0
2025-01-30 06:09:00+00:00,21646.73,21647.23,21646.73,21647.23,0
2025-01-30 06:10:00+00:00,21647.73,21647.73,21645.73,21645.73,0
2025-01-30 06:11:00+00:00,21644.73,21644.73,21643.73,21643.73,0
2025-01-30 06:12:00+00:00,21644.23,21645.23,21644.23,21645.23,0
2025-01-30 06:13:00+00:00,21645.73,21646.73,21645.73,21646.23,0
2025-01-30 06:14:00+00:00,21646.73,21646.73,21645.23,21645.23,0
2025-01-30 06:15:00+00:00,21644.73,21644.73,21644.23,21644.23,0
2025-01-30 06:16:00+00:00,21643.23,21643.73,21643.23,21643.73,0
2025-01-30 06:17:00+00:00,21643.23,21644.23,21643.23,21643.23,0
2025-01-30 06:18:00+00:00,21643.73,21643.73,21643.23,21643.23,0
2025-01-30 06:19:00+00:00,21642.73,21642.73,21642.23,21642.73,0
2025-01-30 06:20:00+00:00,21643.23,21643.23,21642.73,21642.73,0
2025-01-30 06:21:00+00:00,21643.23,21643.73,21643.23,21643.73,0
2025-01-30 06:23:00+00:00,21643.73,21643.73,21643.73,21643.73,0
2025-01-30 06:25:00+00:00,21643.73,21643.73,21643.23,21643.23,0
2025-01-30 06:26:00+00:00,21643.73,21643.73,21643.23,21643.73,0
2025-01-30 06:27:00+00:00,21643.23,21643.73,21643.23,21643.73,0
2025-01-30 06:29:00+00:00,21643.23,21643.73,21643.23,21643.73,0
2025-01-30 06:30:00+00:00,21642.73,21643.23,21640.73,21640.73,0
2025-01-30 06:31:00+00:00,21640.23,21640.23,21639.23,21639.23,0
2025-01-30 06:32:00+00:00,21638.73,21638.73,21638.73,21638.73,0
2025-01-30 06:34:00+00:00,21638.73,21638.73,21638.73,21638.73,0
2025-01-30 06:35:00+00:00,21638.73,21638.73,21638.73,21638.73,0
2025-01-30 06:37:00+00:00,21638.73,21638.73,21636.73,21636.73,0
2025-01-30 06:38:00+00:00,21637.73,21637.73,21635.73,21635.73,0
2025-01-30 06:39:00+00:00,21636.23,21637.73,21636.23,21636.73,0
2025-01-30 06:40:00+00:00,21635.73,21635.73,21633.73,21633.73,0
2025-01-30 06:42:00+00:00,21632.73,21634.23,21632.73,21634.23,0
2025-01-30 06:43:00+00:00,21635.73,21636.73,21635.73,21636.73,0
2025-01-30 06:44:00+00:00,21637.73,21637.73,21637.73,21637.73,0
2025-01-30 06:45:00+00:00,21637.73,21637.73,21637.73,21637.73,0
2025-01-30 06:48:00+00:00,21637.73,21637.73,21637.73,21637.73,0
2025-01-30 06:49:00+00:00,21637.73,21637.73,21637.73,21637.73,0
2025-01-30 06:50:00+00:00,21637.23,21637.23,21637.23,21637.23,0
2025-01-30 06:51:00+00:00,21636.73,21636.73,21636.73,21636.73,0
2025-01-30 06:52:00+00:00,21635.73,21635.73,21634.23,21634.23,0
2025-01-30 06:54:00+00:00,21634.23,21634.23,21634.23,21634.23,0
2025-01-30 06:55:00+00:00,21633.73,21634.73,21633.73,21634.73,0
2025-01-30 06:56:00+00:00,21635.73,21635.73,21635.23,21635.23,0
2025-01-30 06:57:00+00:00,21634.73,21634.73,21633.73,21633.73,0
2025-01-30 06:58:00+00:00,21633.23,21633.23,21632.73,21632.73,0
2025-01-30 06:59:00+00:00,21633.23,21633.23,21632.73,21632.73,0
2025-01-30 07:00:00+00:00,21630.73,21630.73,21628.23,21629.73,0
2025-01-30 07:01:00+00:00,21628.73,21629.23,21628.73,21629.23,0
2025-01-30 07:02:00+00:00,21627.73,21627.73,21627.23,21627.23,0
2025-01-30 07:03:00+00:00,21627.73,21628.73,21627.73,21628.63,0
2025-01-30 07:04:00+00:00,21628.63,21628.63,21627.63,21627.63,0
2025-01-30 07:05:00+00:00,21627.13,21627.73,21627.13,21627.23,0
2025-01-30 07:06:00+00:00,21626.73,21628.23,21626.73,21628.23,0
2025-01-30 07:07:00+00:00,21628.73,21629.73,21628.73,21629.73,0
2025-01-30 07:08:00+00:00,21629.23,21629.23,21626.73,21626.73,0
2025-01-30 07:09:00+00:00,21625.23,21626.23,21625.23,21626.23,0
2025-01-30 07:10:00+00:00,21624.73,21627.23,21624.73,21626.73,0
2025-01-30 07:11:00+00:00,21626.73,21627.73,21626.23,21627.73,0
2025-01-30 07:12:00+00:00,21627.73,21627.73,21626.23,21626.23,0
2025-01-30 07:13:00+00:00,21626.23,21627.73,21626.23,21627.23,0
2025-01-30 07:14:00+00:00,21627.73,21627.73,21627.73,21627.73,0
2025-01-30 07:15:00+00:00,21628.23,21628.23,21628.23,21628.23,0
2025-01-30 07:16:00+00:00,21628.73,21628.73,21628.73,21628.73,0
2025-01-30 07:17:00+00:00,21626.73,21629.23,21626.73,21629.23,0
2025-01-30 07:18:00+00:00,21629.73,21630.73,21629.73,21630.23,0
2025-01-30 07:19:00+00:00,21630.73,21630.73,21630.23,21630.23,0
2025-01-30 07:20:00+00:00,21628.73,21629.73,21628.23,21629.23,0
2025-01-30 07:21:00+00:00,21629.23,21632.13,21629.23,21632.13,0
2025-01-30 07:22:00+00:00,21632.23,21633.23,21630.13,21630.13,0
2025-01-30 07:23:00+00:00,21631.13,21632.63,21631.13,21632.63,0
2025-01-30 07:24:00+00:00,21633.13,21633.13,21632.13,21632.13,0
2025-01-30 07:25:00+00:00,21632.23,21633.73,21632.13,21632.13,0
2025-01-30 07:26:00+00:00,21631.63,21632.13,21629.13,21629.13,0
2025-01-30 07:27:00+00:00,21629.63,21629.63,21629.13,21629.23,0
2025-01-30 07:28:00+00:00,21628.73,21628.73,21628.73,21628.73,0
2025-01-30 07:29:00+00:00,21628.23,21628.73,21627.73,21627.73,0
2025-01-30 07:30:00+00:00,21626.73,21627.23,21625.73,21625.73,0
2025-01-30 07:31:00+00:00,21626.73,21626.73,21626.73,21626.73,0
2025-01-30 07:32:00+00:00,21625.23,21625.73,21624.73,21624.73,0
2025-01-30 07:33:00+00:00,21625.23,21625.73,21624.73,21625.73,0
2025-01-30 07:34:00+00:00,21626.73,21627.23,21625.73,21625.73,0
2025-01-30 07:35:00+00:00,21629.23,21629.23,21629.13,21629.13,0
2025-01-30 07:36:00+00:00,21630.63,21633.03,21630.53,21633.03,0
2025-01-30 07:37:00+00:00,21634.03,21634.03,21628.53,21628.53,0
2025-01-30 07:38:00+00:00,21628.53,21630.03,21628.53,21630.03,0
2025-01-30 07:39:00+00:00,21630.03,21631.53,21630.03,21631.53,0
2025-01-30 07:40:00+00:00,21632.53,21632.63,21631.53,21632.63,0
2025-01-30 07:41:00+00:00,21632.63,21632.73,21632.63,21632.73,0
2025-01-30 07:42:00+00:00,21631.73,21631.73,21629.73,21630.73,0
2025-01-30 07:43:00+00:00,21629.23,21629.73,21629.23,21629.73,0
2025-01-30 07:44:00+00:00,21630.73,21632.23,21630.73,21632.23,0
2025-01-30 07:45:00+00:00,21630.73,21630.73,21628.63,21628.73,0
2025-01-30 07:46:00+00:00,21629.23,21630.73,21629.23,21630.63,0
2025-01-30 07:47:00+00:00,21630.73,21630.73,21629.23,21630.23,0
2025-01-30 07:48:00+00:00,21628.73,21636.23,21628.33,21631.83,0
2025-01-30 07:49:00+00:00,21632.83,21633.33,21632.83,21632.83,0
2025-01-30 07:50:00+00:00,21632.33,21632.33,21630.83,21630.83,0
2025-01-30 07:51:00+00:00,21631.83,21633.33,21629.83,21631.33,0
2025-01-30 07:52:00+00:00,21633.33,21636.83,21633.33,21636.33,0
2025-01-30 07:53:00+00:00,21637.83,21638.03,21637.03,21637.03,0
2025-01-30 07:54:00+00:00,21637.03,21639.03,21636.53,21639.03,0
2025-01-30 07:55:00+00:00,21638.53,21640.03,21638.03,21638.53,0
2025-01-30 07:56:00+00:00,21638.03,21639.13,21637.53,21639.03,0
2025-01-30 07:57:00+00:00,21639.13,21640.63,21638.63,21638.63,0
2025-01-30 07:58:00+00:00,21639.13,21640.63,21638.63,21640.63,0
2025-01-30 07:59:00+00:00,21640.13,21640.13,21638.03,21638.63,0
2025-01-30 08:00:00+00:00,21638.63,21640.63,21638.63,21639.53,0
2025-01-30 08:01:00+00:00,21640.53,21641.03,21639.53,21640.03,0
2025-01-30 08:02:00+00:00,21638.53,21638.53,21631.93,21633.93,0
2025-01-30 08:03:00+00:00,21633.43,21634.43,21627.93,21628.43,0
2025-01-30 08:04:00+00:00,21628.43,21633.43,21625.43,21628.83,0
2025-01-30 08:05:00+00:00,21628.33,21630.33,21627.83,21627.83,0
2025-01-30 08:06:00+00:00,21627.33,21636.83,21627.33,21636.33,0
2025-01-30 08:07:00+00:00,21635.83,21636.83,21634.83,21636.83,0
2025-01-30 08:08:00+00:00,21637.83,21637.83,21629.33,21631.83,0
2025-01-30 08:09:00+00:00,21630.33,21635.33,21627.83,21635.33,0
2025-01-30 08:10:00+00:00,21635.83,21639.33,21635.83,21638.83,0
2025-01-30 08:11:00+00:00,21639.33,21641.43,21633.83,21636.33,0
2025-01-30 08:12:00+00:00,21635.83,21637.83,21630.33,21632.33,0
2025-01-30 08:13:00+00:00,21632.33,21633.83,21632.33,21633.83,0
2025-01-30 08:14:00+00:00,21634.33,21634.33,21634.33,21634.33,0
2025-01-30 08:15:00+00:00,21634.33,21634.33,21631.83,21632.33,0
2025-01-30 08:16:00+00:00,21632.83,21632.93,21632.03,21632.03,0
2025-01-30 08:17:00+00:00,21632.03,21632.03,21626.93,21627.53,0
2025-01-30 08:18:00+00:00,21627.03,21627.53,21627.03,21627.53,0
2025-01-30 08:19:00+00:00,21627.53,21627.53,21627.03,21627.03,0
2025-01-30 08:20:00+00:00,21627.03,21627.03,21625.53,21625.53,0
2025-01-30 08:21:00+00:00,21626.53,21626.53,21626.53,21626.53,0
2025-01-30 08:22:00+00:00,21627.03,21631.13,21627.03,21630.13,0
2025-01-30 08:23:00+00:00,21630.63,21637.53,21630.63,21637.43,0
2025-01-30 08:24:00+00:00,21636.93,21639.43,21636.43,21639.43,0
2025-01-30 08:25:00+00:00,21639.43,21639.43,21636.93,21636.93,0
2025-01-30 08:26:00+00:00,21637.43,21637.43,21632.93,21633.43,0
2025-01-30 08:27:00+00:00,21633.43,21633.43,21629.93,21629.93,0
2025-01-30 08:28:00+00:00,21629.93,21630.03,21628.53,21630.03,0
2025-01-30 08:29:00+00:00,21630.03,21630.03,21629.03,21629.03,0
2025-01-30 08:30:00+00:00,21628.03,21631.63,21628.03,21631.03,0
2025-01-30 08:31:00+00:00,21630.53,21635.03,21630.53,21634.93,0
2025-01-30 08:32:00+00:00,21634.43,21634.53,21634.03,21634.03,0
2025-01-30 08:33:00+00:00,21632.53,21633.03,21631.53,21632.53,0
2025-01-30 08:34:00+00:00,21633.03,21634.53,21631.43,21631.43,0
2025-01-30 08:35:00+00:00,21631.53,21631.53,21629.53,21629.53,0
2025-01-30 08:36:00+00:00,21629.53,21629.73,21628.63,21629.63,0
2025-01-30 08:37:00+00:00,21629.63,21634.53,21627.63,21633.43,0
2025-01-30 08:38:00+00:00,21633.93,21634.03,21629.53,21629.93,0
2025-01-30 08:39:00+00:00,21629.93,21630.03,21629.93,21630.03,0
2025-01-30 08:40:00+00:00,21631.53,21635.43,21631.43,21635.43,0
2025-01-30 08:41:00+00:00,21634.43,21634.93,21631.93,21633.93,0
2025-01-30 08:42:00+00:00,21633.93,21634.03,21630.53,21631.53,0
2025-01-30 08:43:00+00:00,21631.53,21633.03,21631.53,21633.03,0
2025-01-30 08:44:00+00:00,21632.53,21633.03,21629.53,21629.53,0
2025-01-30 08:45:00+00:00,21629.03,21629.53,21629.03,21629.53,0
2025-01-30 08:46:00+00:00,21629.53,21629.73,21629.53,21629.73,0
2025-01-30 08:47:00+00:00,21631.73,21633.23,21631.63,21633.23,0
2025-01-30 08:48:00+00:00,21632.73,21633.73,21632.13,21632.23,0
2025-01-30 08:50:00+00:00,21632.23,21632.23,21631.73,21632.23,0
2025-01-30 08:51:00+00:00,21632.73,21634.73,21632.73,21634.73,0
2025-01-30 08:52:00+00:00,21635.23,21635.73,21632.23,21635.13,0
2025-01-30 08:53:00+00:00,21635.23,21639.13,21634.73,21637.53,0
2025-01-30 08:54:00+00:00,21637.53,21637.53,21633.43,21633.93,0
2025-01-30 08:55:00+00:00,21633.43,21633.43,21629.43,21633.43,0
2025-01-30 08:56:00+00:00,21633.43,21636.93,21633.43,21636.93,0
2025-01-30 08:57:00+00:00,21636.93,21638.93,21636.93,21638.93,0
2025-01-30 08:58:00+00:00,21638.93,21639.03,21637.03,21637.03,0
2025-01-30 08:59:00+00:00,21637.03,21638.63,21637.03,21638.13,0
2025-01-30 09:00:00+00:00,21634.63,21634.63,21628.83,21634.33,0
2025-01-30 09:01:00+00:00,21634.33,21638.73,21633.23,21637.63,0
2025-01-30 09:02:00+00:00,21637.13,21640.03,21635.13,21640.03,0
2025-01-30 09:03:00+00:00,21640.03,21641.03,21637.53,21637.53,0
2025-01-30 09:04:00+00:00,21637.03,21640.53,21631.53,21632.53,0
2025-01-30 09:05:00+00:00,21632.53,21636.63,21631.53,21636.63,0
2025-01-30 09:06:00+00:00,21638.63,21639.73,21638.53,21639.73,0
2025-01-30 09:07:00+00:00,21639.23,21640.73,21634.73,21634.73,0
2025-01-30 09:08:00+00:00,21633.73,21634.73,21632.73,21633.73,0
2025-01-30 09:09:00+00:00,21633.23,21638.03,21633.23,21637.03,0
2025-01-30 09:10:00+00:00,21636.03,21638.03,21634.03,21637.03,0
2025-01-30 09:11:00+00:00,21637.03,21638.03,21637.03,21638.03,0
2025-01-30 09:12:00+00:00,21637.03,21639.03,21636.53,21639.03,0
2025-01-30 09:13:00+00:00,21639.53,21640.53,21633.03,21633.03,0
2025-01-30 09:14:00+00:00,21633.53,21633.53,21632.03,21632.03,0
2025-01-30 09:15:00+00:00,21632.03,21632.03,21627.03,21628.03,0
2025-01-30 09:16:00+00:00,21629.03,21630.03,21626.53,21630.03,0
2025-01-30 09:17:00+00:00,21631.03,21635.03,21631.03,21634.03,0
2025-01-30 09:18:00+00:00,21635.03,21635.03,21634.53,21635.03,0
2025-01-30 09:19:00+00:00,21634.53,21635.03,21633.03,21633.03,0
2025-01-30 09:20:00+00:00,21633.03,21633.53,21630.03,21630.03,0
2025-01-30 09:21:00+00:00,21631.53,21637.03,21631.53,21634.03,0
2025-01-30 09:22:00+00:00,21633.03,21636.03,21631.53,21635.03,0
2025-01-30 09:23:00+00:00,21634.53,21634.53,21632.53,21634.03,0
2025-01-30 09:24:00+00:00,21635.03,21637.03,21635.03,21637.03,0
2025-01-30 09:25:00+00:00,21637.53,21640.03,21637.03,21639.03,0
2025-01-30 09:26:00+00:00,21638.03,21639.53,21636.03,21636.03,0
2025-01-30 09:27:00+00:00,21635.53,21635.53,21635.03,21635.03,0
2025-01-30 09:28:00+00:00,21635.53,21638.03,21635.53,21637.03,0
2025-01-30 09:29:00+00:00,21637.53,21639.03,21637.03,21639.03,0
2025-01-30 09:30:00+00:00,21638.03,21638.03,21637.03,21637.03,0
2025-01-30 09:31:00+00:00,21637.03,21643.03,21637.03,21641.03,0
2025-01-30 09:32:00+00:00,21640.03,21643.03,21640.03,21643.03,0
2025-01-30 09:33:00+00:00,21644.03,21645.53,21643.53,21645.03,0
2025-01-30 09:34:00+00:00,21645.03,21645.53,21644.03,21645.53,0
2025-01-30 09:35:00+00:00,21647.03,21652.03,21646.03,21652.03,0
2025-01-30 09:36:00+00:00,21651.53,21652.03,21651.53,21652.03,0
2025-01-30 09:37:00+00:00,21652.03,21653.03,21651.53,21651.53,0
2025-01-30 09:38:00+00:00,21651.03,21651.03,21649.03,21651.03,0
2025-01-30 09:39:00+00:00,21650.03,21654.03,21650.03,21654.03,0
2025-01-30 09:40:00+00:00,21654.53,21655.03,21654.53,21655.03,0
2025-01-30 09:41:00+00:00,21654.03,21657.53,21654.03,21654.03,0
2025-01-30 09:42:00+00:00,21655.03,21658.03,21655.03,21657.03,0
2025-01-30 09:43:00+00:00,21658.53,21659.03,21656.03,21658.03,0
2025-01-30 09:44:00+00:00,21659.03,21659.53,21658.03,21658.03,0
2025-01-30 09:45:00+00:00,21656.03,21656.03,21650.03,21651.03,0
2025-01-30 09:46:00+00:00,21651.53,21653.03,21650.53,21651.03,0
2025-01-30 09:47:00+00:00,21650.53,21652.53,21650.03,21651.03,0
2025-01-30 09:48:00+00:00,21652.53,21655.03,21652.53,21653.03,0
2025-01-30 09:49:00+00:00,21653.03,21656.03,21651.03,21655.53,0
2025-01-30 09:50:00+00:00,21655.03,21655.03,21651.03,21653.03,0
